config,num_tms,slots_per_tm,input,backpressure,throughput,input_rate,jvm_cpu_load,jvm_cpu_time,jvm_gc_time,jvm_heap_used,jvm_threads,shuffle_netty_used_segments,remote_bytes_per_sec,time_start,time_end
tm8x1,,,,0.0,8.761952301719356,8.789822518025511,0.3101289801993448,463722814569.53644,3041.7665562913908,1042926843.9072847,389.4453642384106,108.40562913907284,1017034.5191347754,2025-06-04T14:27:15.337029Z,2025-06-04T14:37:20.524060Z
