config,num_tms,slots_per_tm,input,backpressure,throughput,input_rate,jvm_cpu_load,jvm_cpu_time,jvm_gc_time,jvm_heap_used,jvm_threads,shuffle_netty_used_segments,remote_bytes_per_sec,time_start,time_end
tm2x4,,,,378.32888198757763,207726.11772222273,207037.46405555555,0.2582707728087715,1016852375415.2823,977.2026578073089,2077025622.192691,132.87209302325581,203.78239202657807,2366088831.4133334,2025-06-05T15:57:24.139495Z,2025-06-05T16:07:29.305425Z
