config,num_tms,slots_per_tm,input,backpressure,throughput,input_rate,jvm_cpu_load,jvm_cpu_time,jvm_gc_time,jvm_heap_used,jvm_threads,shuffle_netty_used_segments,remote_bytes_per_sec,time_start,time_end
tm2x4,,,,0.0,907.980027777779,906.2794444444452,0.03254974353544007,197918723051.4096,237.7247097844113,1612360670.779436,129.10945273631842,90.03980099502488,7436570.275,2025-06-05T12:16:52.811534Z,2025-06-05T12:26:57.637930Z
